link,property_id,locality_name,postal_code,price,type_of_property,subtype_of_property,number_of_rooms,living_area,furnished,open_fire,terrace_surface,garden,facades,swimming_pool,land_area,equipped_kitchen,state_of_building,type_of_sale
https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20240771,20240771,Schaerbeek,1030,142500,APARTMENT,APARTMENT,1,44,0,0,null,null,2,1,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/chastre/1450/20253687,20253687,Chastre,1450,385000,HOUSE,HOUSE,5,175,0,0,null,null,3,0,388,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/schaerbeek/1030/20254390,20254390,Schaerbeek,1030,825000,HOUSE,HOUSE,5,220,0,0,18,60,2,1,200,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/chastre-villeroux-blanmont/1450/20234512,20234512,Chastre-villeroux-blanmont,1450,275000,HOUSE,HOUSE,6,302,0,0,36,151,4,1,504,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/cortil-noirmont/1450/11310214,11310214,CORTIL-NOIRMONT,1450,395000,HOUSE,HOUSE,5,235,,0,null,null,2,0,1337,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20270343,20270343,Schaerbeek,1030,740000,APARTMENT,APARTMENT,5,220,,0,,null,0,1,,HYPER_EQUIPPED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/chastre/1450/20191657,20191657,Chastre,1450,649000,HOUSE,VILLA,6,,,1,null,1400,4,1,1400,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20252770,20252770,Schaerbeek,1030,430000,APARTMENT,APARTMENT,2,100,0,0,10,null,3,1,,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/chastre/1450/20191354,20191354,CHASTRE,1450,350000,HOUSE,HOUSE,2,150,,1,,null,4,0,1619,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/leuze-en-hainaut/7901/20272023,20272023,Leuze-en-Hainaut,7901,260000,HOUSE,VILLA,3,224,,0,1,300,4,1,769,INSTALLED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/ccn/1030/20271824,20271824,CCN,1030,180000,APARTMENT,APARTMENT,1,41,,0,null,null,0,0,,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20257342,20257342,Schaerbeek,1030,149000,APARTMENT,APARTMENT,1,45,0,0,null,null,2,1,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/chastre/1450/11002092,11002092,Chastre,1450,295000,HOUSE,HOUSE,4,143,,0,20,null,3,0,820,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/ground-floor/for-sale/schaerbeek/1030/20273285,20273285,Schaerbeek,1030,349000,APARTMENT,GROUND_FLOOR,2,108,0,0,null,31,2,1,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/chastre/1450/11215521,11215521,Chastre,1450,950000,HOUSE,HOUSE,4,320,0,0,20,3100,4,1,3366,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/chastre/1450/20067520,20067520,Chastre,1450,415062,HOUSE,HOUSE,3,225,,0,,null,3,1,781,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/chastre/1450/10287845,10287845,CHASTRE,1450,325000,HOUSE,HOUSE,4,194,,1,null,null,3,0,346,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/chastre/1450/10939924,10939924,Chastre,1450,601157,HOUSE,HOUSE,3,172,,0,null,null,4,0,2400,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/chastre/1450/10842705,10842705,Chastre,1450,259000,HOUSE,HOUSE,5,220,,0,null,null,0,0,820,,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/chastre-villeroux-blanmont/1450/20240366,20240366,CHASTRE-VILLEROUX-BLANMONT,1450,595000,HOUSE,VILLA,4,250,,0,null,null,4,0,836,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment-block/for-sale/schaerbeek/1030/20247068,20247068,Schaerbeek,1030,399000,HOUSE,APARTMENT_BLOCK,5,200,0,0,10,30,2,1,100,SEMI_EQUIPPED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/schaerbeek/1030/20264511,20264511,Schaerbeek,1030,410000,HOUSE,MIXED_USE_BUILDING,3,257,0,0,null,null,2,1,60,SEMI_EQUIPPED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/chastre/1450/10533392,10533392,CHASTRE,1450,275000,APARTMENT,APARTMENT,2,76,,0,5,null,4,0,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/duplex/for-sale/schaerbeek/1030/20271356,20271356,Schaerbeek,1030,349000,APARTMENT,DUPLEX,3,113,0,0,9,null,2,1,,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/chastre-villeroux-blanmont/1450/11403780,11403780,CHASTRE-VILLEROUX-BLANMONT,1450,430000,HOUSE,HOUSE,4,188,,0,null,null,2,0,442,INSTALLED,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20253000,20253000,SCHAERBEEK,1030,350000,APARTMENT,APARTMENT,2,104,,0,8,null,2,0,,USA_HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment-block/for-sale/schaerbeek/1030/20236656,20236656,Schaerbeek,1030,549000,HOUSE,APARTMENT_BLOCK,8,350,0,0,null,30,3,1,30,,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/schaerbeek/1030/20260393,20260393,Schaerbeek,1030,495000,HOUSE,HOUSE,3,120,0,0,34,12,2,1,100,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20271260,20271260,Schaerbeek,1030,249000,APARTMENT,APARTMENT,1,64,0,0,12,null,2,1,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/chastre/1450/20250304,20250304,Chastre,1450,415000,HOUSE,VILLA,4,181,0,0,,null,4,1,2403,,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20272028,20272028,Schaerbeek,1030,210000,APARTMENT,APARTMENT,2,84,0,0,,null,2,1,,NOT_INSTALLED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/penthouse/for-sale/schaerbeek/1030/20209320,20209320,Schaerbeek,1030,750000,APARTMENT,PENTHOUSE,3,170,0,0,150,null,4,1,,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/chastre-villeroux-blanmont/1450/20146922,20146922,CHASTRE-VILLEROUX-BLANMONT,1450,525000,HOUSE,VILLA,3,170,0,0,55,1155,4,1,1155,USA_UNINSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/chastre/1450/11285342,11285342,Chastre,1450,269000,HOUSE,HOUSE,3,140,,0,null,302,0,0,302,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/chastre/1450/11391076,11391076,Chastre,1450,365000,HOUSE,HOUSE,4,164,,1,null,null,4,0,1570,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20255982,20255982,Schaerbeek,1030,175000,APARTMENT,APARTMENT,1,50,0,0,56,null,3,1,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/schaerbeek/1030/20265821,20265821,Schaerbeek,1030,345000,HOUSE,HOUSE,4,150,0,1,null,27,2,0,143,INSTALLED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/morlanwelz-carnieres/7141/20255746,20255746,Morlanwelz Carnières,7141,199000,HOUSE,HOUSE,4,189,,0,,null,3,0,240,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/morlanwelz-carnieres/7141/20098766,20098766,Morlanwelz Carnières,7141,299000,HOUSE,HOUSE,4,221,,0,35,180,2,0,340,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/carnieres/7141/20213677,20213677,Carnieres,7141,150000,HOUSE,HOUSE,6,,,0,15,null,3,0,0,SEMI_EQUIPPED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/morlanwelz/7141/20254045,20254045,Morlanwelz,7141,110000,HOUSE,HOUSE,2,155,0,0,,null,2,1,200,NOT_INSTALLED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/morlanwelz/7141/20247966,20247966,Morlanwelz,7141,289000,HOUSE,HOUSE,3,235,0,0,30,150,3,1,315,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/carnieres/7141/20200213,20200213,Carnières,7141,99000,HOUSE,HOUSE,2,112,,0,8,153,2,0,232,,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/duplex/for-sale/morlanwelz/7141/20273316,20273316,Morlanwelz,7141,159000,APARTMENT,DUPLEX,2,,,0,null,null,2,1,,NOT_INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/morlanwelz-carnieres/7141/20255608,20255608,Morlanwelz Carnières,7141,195000,HOUSE,HOUSE,4,250,0,0,,null,3,0,1090,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/carnieres/7141/20087473,20087473,Carnières,7141,77000,HOUSE,HOUSE,2,,,0,null,null,3,0,0,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/carnieres/7141/11349886,11349886,CARNIÈRES,7141,135000,HOUSE,HOUSE,4,247,,0,null,150,2,0,300,NOT_INSTALLED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/reet/2840/20188773,20188773,Reet,2840,995000,HOUSE,VILLA,7,498,,0,null,null,4,1,5170,,,FOR_SALE
https://www.immoweb.be/en/classified/farmhouse/for-sale/focant/5572/20160974,20160974,Focant,5572,270000,HOUSE,FARMHOUSE,3,,,0,null,null,4,0,3350,,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/reet/2840/20271933,20271933,Reet,2840,495000,HOUSE,HOUSE,3,210,,0,,null,2,0,155,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/reet/2840/20271938,20271938,Reet,2840,525000,HOUSE,HOUSE,3,210,,0,,null,3,0,262,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/carnieres/7141/11363418,11363418,Carnières,7141,90000,HOUSE,HOUSE,2,105,,0,,null,0,0,200,,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/carnieres/7141/11457759,11457759,CARNIÈRES,7141,179000,HOUSE,HOUSE,3,116,,0,17,null,2,0,260,SEMI_EQUIPPED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/reet/2840/20214085,20214085,Reet,2840,549000,HOUSE,HOUSE,5,209,0,0,,null,0,0,1043,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/rumst/2840/20271880,20271880,Rumst,2840,298000,APARTMENT,APARTMENT,2,93,,0,,null,0,0,,HYPER_EQUIPPED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/reet/2840/20271931,20271931,Reet,2840,525000,HOUSE,HOUSE,3,210,,0,,null,3,0,238,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/lummen/3560/20195425,20195425,Lummen,3560,698000,HOUSE,VILLA,3,256,,0,,null,4,0,3798,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/lummen/3560/20273840,20273840,Lummen,3560,279000,HOUSE,HOUSE,3,165,0,0,null,null,3,1,1743,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/morlanwelz-carnieres/7141/11378992,11378992,Morlanwelz Carnières,7141,244000,HOUSE,HOUSE,4,181,,0,18,null,4,0,567,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/reet/2840/20225786,20225786,Reet,2840,985000,HOUSE,HOUSE,4,250,0,0,,null,4,1,890,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/mont-sainte-aldegonde/7141/20117115,20117115,MONT-SAINTE-ALDEGONDE,7141,120000,HOUSE,HOUSE,2,118,,0,25,125,2,0,230,SEMI_EQUIPPED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/lummen/3560/20218362,20218362,Lummen,3560,1400000,HOUSE,HOUSE,6,1086,,0,null,null,2,0,0,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/lummen/3560/20051608,20051608,Lummen,3560,365716,HOUSE,HOUSE,3,161,,0,null,null,0,0,540,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/lummen/3560/20158478,20158478,Lummen,3560,1100000,HOUSE,VILLA,5,441,,0,null,null,4,1,0,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/morlanwelz-carnieres/7141/20217311,20217311,Morlanwelz Carnières,7141,240000,HOUSE,HOUSE,3,,0,0,,null,3,0,0,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/reet/2840/20231798,20231798,Reet,2840,435000,HOUSE,HOUSE,4,142,0,0,,null,2,0,195,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/rumst/2840/20203834,20203834,Rumst,2840,370000,APARTMENT,APARTMENT,3,122,0,0,10,null,2,0,,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/carnieres/7141/11325387,11325387,CARNIÈRES,7141,230000,HOUSE,HOUSE,2,92,,0,20,null,3,0,500,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/rumst/2840/20179942,20179942,Rumst,2840,249500,APARTMENT,APARTMENT,2,115,,0,37,null,0,0,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/lummen/3560/11385426,11385426,Lummen,3560,397000,HOUSE,VILLA,3,240,,1,45,1500,6,1,1747,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/rumst/2840/20263016,20263016,Rumst,2840,265000,APARTMENT,APARTMENT,2,95,,0,1,null,2,1,,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/carnieres/7141/20252771,20252771,Carnières,7141,205000,HOUSE,HOUSE,3,130,0,0,null,null,0,1,0,SEMI_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/lummen/3560/10850169,10850169,Lummen,3560,400000,APARTMENT,APARTMENT,2,105,,0,17,null,,0,,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/lummen/3560/20174558,20174558,Lummen,3560,475000,HOUSE,HOUSE,4,220,0,0,,null,4,1,5251,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/lummen/3560/20189124,20189124,Lummen,3560,340000,HOUSE,HOUSE,3,210,0,0,,null,4,1,847,,,FOR_SALE
https://www.immoweb.be/en/classified/bungalow/for-sale/lummen/3560/20269915,20269915,LUMMEN,3560,379000,HOUSE,BUNGALOW,3,193,,1,,null,4,0,1323,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/lummen/3560/20269027,20269027,Lummen,3560,225000,APARTMENT,APARTMENT,3,108,,0,5,null,0,0,,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/lummen/3560/20109383,20109383,Lummen,3560,239000,APARTMENT,APARTMENT,3,,,0,null,null,0,0,,,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/lummen/3560/10850168,10850168,Lummen,3560,685000,APARTMENT,APARTMENT,3,154,,0,null,null,,0,,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/lummen/3560/20255245,20255245,Lummen,3560,279000,HOUSE,HOUSE,2,94,,0,null,null,3,0,9744,NOT_INSTALLED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/lummen/3560/11027220,11027220,Lummen,3560,355000,HOUSE,HOUSE,2,146,,0,null,null,3,0,605,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/lummen/3560/20265161,20265161,Lummen,3560,420000,HOUSE,HOUSE,3,144,,0,17,334,3,0,406,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/lummen/3560/20231439,20231439,Lummen,3560,345000,HOUSE,HOUSE,3,268,0,0,null,null,4,1,4518,,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/lummen/3560/20215247,20215247,Lummen,3560,499000,APARTMENT,APARTMENT,2,172,0,0,,null,4,1,,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/lummen/3560/10850170,10850170,Lummen,3560,480000,APARTMENT,APARTMENT,3,139,,0,null,null,,0,,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/jemelle/5580/11472859,11472859,Jemelle,5580,146000,HOUSE,HOUSE,2,109,,0,,194,3,1,136,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/lummen/3560/11017053,11017053,Lummen,3560,355000,HOUSE,HOUSE,3,146,,0,null,null,3,0,605,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/lummen/3560/20151700,20151700,Lummen,3560,399523,HOUSE,HOUSE,4,193,,0,null,null,3,1,504,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/lummen/3560/11340850,11340850,Lummen,3560,495000,HOUSE,HOUSE,4,255,,0,null,100,4,1,1155,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/lummen/3560/11022214,11022214,Lummen,3560,415000,HOUSE,HOUSE,3,169,,0,null,null,4,0,780,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/meldert-3560/3560/20252483,20252483,Meldert (3560),3560,289000,HOUSE,HOUSE,2,165,0,0,null,104,0,0,206,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/lummen/3560/20256694,20256694,Lummen,3560,790000,HOUSE,MIXED_USE_BUILDING,4,425,,0,,null,4,0,6700,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/lummen/3560/10850172,10850172,Lummen,3560,470000,APARTMENT,APARTMENT,3,139,,0,27,null,,0,,,,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/reet/2840/20064371,20064371,Reet,2840,1699000,HOUSE,VILLA,5,488,,1,null,null,4,1,6817,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/lummen/3560/10850171,10850171,Lummen,3560,475000,APARTMENT,APARTMENT,3,139,,0,27,null,,0,,,,FOR_SALE
https://www.immoweb.be/en/classified/exceptional-property/for-sale/belvaux/5580/11406447,11406447,Belvaux,5580,750000,HOUSE,EXCEPTIONAL_PROPERTY,5,181,,0,null,null,4,0,6600,SEMI_EQUIPPED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/rochefort/5580/20219578,20219578,Rochefort,5580,115000,HOUSE,HOUSE,3,99,0,0,40,null,2,1,110,SEMI_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/rochefort/5580/20244899,20244899,Rochefort,5580,192500,HOUSE,HOUSE,3,173,0,0,null,53,2,1,120,SEMI_EQUIPPED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/han-sur-lesse/5580/20273888,20273888,HAN-SUR-LESSE,5580,99000,HOUSE,HOUSE,1,40,,0,null,null,3,0,0,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/han-sur-lesse/5580/20241168,20241168,Han-sur-Lesse,5580,249000,HOUSE,HOUSE,8,340,0,0,30,520,2,1,520,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/lummen/3560/20157578,20157578,Lummen,3560,449000,HOUSE,HOUSE,3,160,,0,18,230,3,1,481,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/eprave/5580/20253464,20253464,Eprave,5580,239000,HOUSE,HOUSE,4,149,0,0,null,null,2,1,101,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/rochefort/5580/20091013,20091013,Rochefort,5580,85000,HOUSE,HOUSE,2,83,0,0,null,null,2,1,62,NOT_INSTALLED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/thynes/5502/20216826,20216826,THYNES,5502,200000,HOUSE,HOUSE,3,164,,0,,null,3,0,370,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/dinant/5502/20150757,20150757,Dinant,5502,325000,HOUSE,HOUSE,4,217,0,0,,null,4,1,2198,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/terhagen/2840/20259223,20259223,TERHAGEN,2840,325000,HOUSE,HOUSE,3,164,,0,21,63,2,0,165,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/rochefort/5580/20166732,20166732,Rochefort,5580,399000,HOUSE,HOUSE,5,255,,0,,5922,4,1,5922,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/flat-studio/for-sale/rochefort-han-sur-lesse/5580/20258891,20258891,"Rochefort, Han-sur-Lesse",5580,93500,APARTMENT,FLAT_STUDIO,1,30,1,0,15,null,2,0,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/han-sur-lesse/5580/20240970,20240970,Han-sur-Lesse,5580,249000,APARTMENT,APARTMENT,8,340,0,0,30,520,2,1,,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/chalet/for-sale/rochefort-lavaux-sainte-anne/5580/20270584,20270584,"Rochefort, Lavaux-Sainte-Anne",5580,160000,HOUSE,CHALET,2,97,0,0,35,null,4,1,378,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/rochefort/5580/20271481,20271481,Rochefort,5580,249000,HOUSE,HOUSE,3,146,,0,,362,2,1,362,INSTALLED,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/han-sur-lesse/5580/20259832,20259832,HAN-SUR-LESSE,5580,99000,APARTMENT,APARTMENT,1,40,,0,null,null,3,0,,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/reet/2840/20271932,20271932,Reet,2840,495000,HOUSE,HOUSE,3,210,,0,,null,2,0,173,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment-block/for-sale/han-sur-lesse/5580/20241167,20241167,Han-sur-Lesse,5580,249000,HOUSE,APARTMENT_BLOCK,8,340,0,0,30,520,2,1,520,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/lummen/3560/11017231,11017231,Lummen,3560,358000,HOUSE,HOUSE,3,,,0,null,null,,1,435,,,FOR_SALE
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/diest/3293/10852042,10852042,Diest,3293,380000,HOUSE,MIXED_USE_BUILDING,5,300,,0,null,500,4,1,808,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/diest/3293/20226349,20226349,Diest,3293,465000,HOUSE,HOUSE,3,175,,0,35,220,3,1,507,HYPER_EQUIPPED,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/rochefort/5580/20273347,20273347,Rochefort,5580,119000,APARTMENT,APARTMENT,1,82,0,0,null,null,3,1,,,,FOR_SALE
https://www.immoweb.be/en/classified/exceptional-property/for-sale/rochefort/5580/20130393,20130393,ROCHEFORT,5580,549000,HOUSE,EXCEPTIONAL_PROPERTY,8,509,,1,44,3160,4,0,3681,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/rochefort/5580/20251655,20251655,Rochefort,5580,149000,HOUSE,HOUSE,4,305,0,0,16,null,3,1,301,NOT_INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/jemelle/5580/20134630,20134630,JEMELLE,5580,219000,HOUSE,HOUSE,3,203,,0,75,null,3,0,135,,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/rochefort-lavaux-sainte-anne/5580/20139502,20139502,"Rochefort, Lavaux-Sainte-Anne",5580,159900,HOUSE,HOUSE,2,58,0,0,24,null,4,1,215,SEMI_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/rochefort/5580/20195453,20195453,Rochefort,5580,219000,APARTMENT,APARTMENT,2,84,0,0,,null,2,1,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/rochefort/5580/20260306,20260306,Rochefort,5580,185000,HOUSE,HOUSE,5,156,0,0,null,null,2,1,120,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/rochefort/5580/20108884,20108884,Rochefort,5580,170000,APARTMENT,APARTMENT,2,105,0,0,null,null,2,1,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/jemelle/5580/20025936,20025936,JEMELLE,5580,170000,HOUSE,HOUSE,3,105,,0,40,40,3,0,150,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/rochefort/5580/20077704,20077704,Rochefort,5580,179000,HOUSE,HOUSE,4,146,0,0,60,161,2,1,161,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/rumst/2840/20211715,20211715,Rumst,2840,520000,HOUSE,HOUSE,3,160,,0,14,360,3,0,705,HYPER_EQUIPPED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/carnieres/7141/11152359,11152359,Carnières,7141,70000,HOUSE,HOUSE,1,,,0,null,null,2,0,0,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/affligem/1790/20246486,20246486,Affligem,1790,279000,HOUSE,HOUSE,3,182,0,0,22,null,2,1,125,HYPER_EQUIPPED,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/diest/3293/20134395,20134395,Diest,3293,349000,HOUSE,HOUSE,3,209,,0,null,null,3,0,510,,GOOD,FOR_SALE
